city,state,state_id,lat,lng
"Homer","Alaska","AK",59.6530,-151.5255
"Hoonah","Alaska","AK",58.1118,-135.4248
"Hooper Bay","Alaska","AK",61.5262,-166.1146
"Houston","Alaska","AK",61.6159,-149.8003
"Hughes","Alaska","AK",66.0452,-154.2376
"Huslia","Alaska","AK",65.7001,-156.3386
"Hydaburg","Alaska","AK",55.2061,-132.8208
"Juneau","Alaska","AK",58.4546,-134.1739
"Kachemak","Alaska","AK",59.6745,-151.4363
"Kake","Alaska","AK",56.9729,-133.9148
"Kaktovik","Alaska","AK",70.1231,-143.6258
"Kaltag","Alaska","AK",64.3223,-158.7436
"Kasaan","Alaska","AK",55.5572,-132.4136
"Kenai","Alaska","AK",60.5619,-151.1985
"Ketchikan","Alaska","AK",55.3556,-131.6698
"Kiana","Alaska","AK",66.9727,-160.4343
"King Cove","Alaska","AK",55.0858,-162.2978
"Kivalina","Alaska","AK",67.7330,-164.5212
"Klawock","Alaska","AK",55.5556,-133.0868
"Knik River","Alaska","AK",61.4606,-148.9155
"Knik-Fairview","Alaska","AK",61.5082,-149.6252
"Kobuk","Alaska","AK",66.9310,-156.8939
"Kodiak","Alaska","AK",57.7934,-152.4059
"Kodiak Station","Alaska","AK",57.7450,-152.5442
"Kotlik","Alaska","AK",63.0305,-163.5530
"Kotzebue","Alaska","AK",66.8766,-162.5231
"Koyuk","Alaska","AK",64.9411,-161.1454
"Koyukuk","Alaska","AK",64.9008,-157.6946
"Kupreanof","Alaska","AK",56.8090,-132.9889
"Kwethluk","Alaska","AK",60.7978,-161.4147
"Larsen Bay","Alaska","AK",57.5404,-154.0056
"Lower Kalskag","Alaska","AK",61.5163,-160.3556
"Manokotak","Alaska","AK",58.8930,-158.9109
"Marshall","Alaska","AK",61.8753,-162.0487
"McGrath","Alaska","AK",62.9424,-155.5630
"Mekoryuk","Alaska","AK",60.3704,-166.2670
"Mertarvik","Alaska","AK",60.8110,-164.4989
"Mountain Village","Alaska","AK",62.0911,-163.7209
"Napakiak","Alaska","AK",60.6923,-161.9822
"Napaskiak","Alaska","AK",60.7018,-161.7616
"Nenana","Alaska","AK",64.5384,-149.0856
"New Stuyahok","Alaska","AK",59.4762,-157.2710
"Newhalen","Alaska","AK",59.7270,-154.8970
"Nightmute","Alaska","AK",60.4874,-164.8195
"Nikolai","Alaska","AK",63.0095,-154.3763
"Nome","Alaska","AK",64.5213,-165.4053
"Nondalton","Alaska","AK",59.9711,-154.8627
"Noorvik","Alaska","AK",66.8292,-161.0377
"North Pole","Alaska","AK",64.7529,-147.3599
"Nuiqsut","Alaska","AK",70.2135,-150.9897
"Nulato","Alaska","AK",64.7052,-158.2382
"Nunam Iqua","Alaska","AK",62.5110,-164.8998
"Nunapitchuk","Alaska","AK",60.8772,-162.4615
"Old Harbor","Alaska","AK",57.2169,-153.3252
"Ouzinkie","Alaska","AK",57.9223,-152.4674
"Palmer","Alaska","AK",61.5971,-149.1148
"Pelican","Alaska","AK",57.9576,-136.2176
"Pilot Point","Alaska","AK",57.5585,-157.6798
"Pilot Station","Alaska","AK",61.9422,-162.8828
"Platinum","Alaska","AK",58.9780,-161.7185
"Point Hope","Alaska","AK",68.3445,-166.6738
"Point Possession","Alaska","AK",60.9228,-150.6891
"Pope-Vannoy Landing","Alaska","AK",59.5649,-154.4654
"Port Alexander","Alaska","AK",56.2346,-134.6532
"Port Heiden","Alaska","AK",56.9426,-158.6047
"Port Lions","Alaska","AK",57.8758,-152.8737
"Quinhagak","Alaska","AK",59.7511,-161.8992
"Ruby","Alaska","AK",64.7233,-155.5005
"Russian Mission","Alaska","AK",61.7825,-161.3567
"Salcha","Alaska","AK",64.5274,-146.9042
"Sand Point","Alaska","AK",55.3227,-160.4834
"Savoonga","Alaska","AK",63.6797,-170.4831
"Saxman","Alaska","AK",55.3232,-131.5892
"Scammon Bay","Alaska","AK",61.8420,-165.5833
"Selawik","Alaska","AK",66.5988,-159.9995
"Seldovia","Alaska","AK",59.4396,-151.7111
"Seward","Alaska","AK",60.1124,-149.3925
"Shageluk","Alaska","AK",62.6684,-159.5630
"Shaktoolik","Alaska","AK",64.3568,-161.1973
"Shishmaref","Alaska","AK",66.2372,-166.1027
"Shungnak","Alaska","AK",66.8805,-157.1499
"Silver Springs","Alaska","AK",62.0193,-145.3584
"Sitka","Alaska","AK",57.2401,-135.3152
"Soldotna","Alaska","AK",60.4862,-151.0672
"South Van Horn","Alaska","AK",64.8091,-147.7854
"St. George","Alaska","AK",56.5791,-169.6114
"St. Mary's","Alaska","AK",62.0718,-163.2805
"St. Michael","Alaska","AK",63.4664,-162.1324
"St. Paul","Alaska","AK",57.1815,-170.2743
"Stebbins","Alaska","AK",63.4705,-162.2599
"Steele Creek","Alaska","AK",64.9295,-147.3955
"Susitna North","Alaska","AK",62.1281,-149.8593
"Sutton-Alpine","Alaska","AK",61.7428,-148.8548
"Tanana","Alaska","AK",65.1746,-152.0686
"Teller","Alaska","AK",65.2531,-166.3420
"Tenakee Springs","Alaska","AK",57.7913,-135.1954
"Thorne Bay","Alaska","AK",55.6652,-132.5337
"Togiak","Alaska","AK",59.0693,-160.4728
"Toksook Bay","Alaska","AK",60.5333,-165.1557
"Unalakleet","Alaska","AK",63.8924,-160.7861
"Unalaska","Alaska","AK",53.8984,-166.5680
"Utqiagvik","Alaska","AK",71.2727,-156.7575
"Valdez","Alaska","AK",61.0963,-146.2596
"Wainwright","Alaska","AK",70.6380,-159.9713
"Wales","Alaska","AK",65.6119,-168.0773
"Wasilla","Alaska","AK",61.5770,-149.4660
"Whale Pass","Alaska","AK",56.1053,-133.1243
"White Mountain","Alaska","AK",64.6812,-163.4228
"Whitestone","Alaska","AK",64.1527,-145.9061
"Whittier","Alaska","AK",60.7852,-148.6455
"Wrangell","Alaska","AK",56.3317,-132.0223
"Alamo Lake","Arizona","AZ",34.2588,-113.5079
"Apache Junction","Arizona","AZ",33.3985,-111.5350
"Avenue B and C","Arizona","AZ",32.7192,-114.6598
"Avondale","Arizona","AZ",33.3873,-112.3235
"Beaver Valley","Arizona","AZ",34.3409,-111.2987
"Benson","Arizona","AZ",31.9157,-110.3257
"Bisbee","Arizona","AZ",31.4126,-109.9178
"Buckeye","Arizona","AZ",33.4314,-112.6429
"Buckshot","Arizona","AZ",32.7404,-114.4829
"Bullhead City","Arizona","AZ",35.1205,-114.5461
"Cactus Flats","Arizona","AZ",32.7642,-109.7206
"Camp Verde","Arizona","AZ",34.5690,-111.8560
"Carefree","Arizona","AZ",33.8234,-111.9161
"Casa Grande","Arizona","AZ",32.9069,-111.7624
"Cave Creek","Arizona","AZ",33.8513,-111.9801
"Centennial Park","Arizona","AZ",36.9538,-112.9813
"Central Heights-Midland City","Arizona","AZ",33.4000,-110.8153
"Chandler","Arizona","AZ",33.2825,-111.8514
"Chino Valley","Arizona","AZ",34.7594,-112.4120
"Clacks Canyon","Arizona","AZ",35.2203,-114.0723
"Clarkdale","Arizona","AZ",34.7501,-112.0555
"Clifton","Arizona","AZ",33.0249,-109.2883
"Colorado City","Arizona","AZ",36.9773,-112.9869
"Coolidge","Arizona","AZ",32.9363,-111.5254
"Cottonwood","Arizona","AZ",34.7195,-112.0016
"Crystal Beach","Arizona","AZ",34.5714,-114.3925
"Deer Creek","Arizona","AZ",34.0644,-111.3505
"Dewey-Humboldt","Arizona","AZ",34.5174,-112.2496
"Doney Park","Arizona","AZ",35.2656,-111.5190
"Donovan Estates","Arizona","AZ",32.7094,-114.6781
"Douglas","Arizona","AZ",31.3602,-109.5394
"Dripping Springs","Arizona","AZ",33.1049,-110.7551
"Drysdale","Arizona","AZ",32.6452,-114.7067
"Duncan","Arizona","AZ",32.7344,-109.0972
"Eagar","Arizona","AZ",34.1056,-109.2961
"East Globe","Arizona","AZ",33.3511,-110.7061
"East Verde Estates","Arizona","AZ",34.2983,-111.3645
"El Capitan","Arizona","AZ",33.2383,-110.7833
"El Mirage","Arizona","AZ",33.5905,-112.3271
"El Prado Estates","Arizona","AZ",32.7062,-114.5215
"Elephant Head","Arizona","AZ",31.7659,-110.9921
"Eloy","Arizona","AZ",32.7470,-111.5992
"Flagstaff","Arizona","AZ",35.1872,-111.6194
"Florence","Arizona","AZ",33.0590,-111.4209
"Fort Mohave","Arizona","AZ",35.0004,-114.5748
"Fort Valley","Arizona","AZ",35.3228,-111.7399
"Fountain Hills","Arizona","AZ",33.6073,-111.7398
"Fredonia","Arizona","AZ",36.9617,-112.5195
"Gila Bend","Arizona","AZ",32.9662,-112.7154
"Gilbert","Arizona","AZ",33.3100,-111.7463
"Glendale","Arizona","AZ",33.5791,-112.2311
"Globe","Arizona","AZ",33.3870,-110.7513
"Golden Shores","Arizona","AZ",34.7819,-114.4777
"Goodyear","Arizona","AZ",33.2614,-112.3622
"Goodyear Village","Arizona","AZ",33.1973,-111.8724
"Grand Canyon Village","Arizona","AZ",36.0474,-112.1623
"Grand Canyon West","Arizona","AZ",35.9998,-113.8103
"Guadalupe","Arizona","AZ",33.3665,-111.9633
"Haigler Creek","Arizona","AZ",34.2163,-110.9719
"Hard Rock","Arizona","AZ",36.0309,-110.5048
"Hayden","Arizona","AZ",32.9995,-110.7814
"Heber-Overgaard","Arizona","AZ",34.4141,-110.5696
"Holbrook","Arizona","AZ",34.9044,-110.1672
"Hondah","Arizona","AZ",34.0860,-109.9149
"Hotevilla-Bacavi","Arizona","AZ",35.9225,-110.6569
"Huachuca City","Arizona","AZ",31.6308,-110.3421
"Hunter Creek","Arizona","AZ",34.3054,-111.0159
"Icehouse Canyon","Arizona","AZ",33.3553,-110.7965
"Jerome","Arizona","AZ",34.7471,-112.1076
"Kearny","Arizona","AZ",33.0564,-110.9074
"Kingman","Arizona","AZ",35.2170,-114.0105
"Lake Havasu City","Arizona","AZ",34.5006,-114.3113
"Lazy Y U","Arizona","AZ",35.1369,-113.9684
"Litchfield Park","Arizona","AZ",33.5024,-112.3588
"Lower Santan Village","Arizona","AZ",33.1427,-111.7853
"Mammoth","Arizona","AZ",32.6853,-110.7292
"Marana","Arizona","AZ",32.4355,-111.1558
"Maricopa","Arizona","AZ",33.0408,-112.0011
"Maricopa Colony","Arizona","AZ",33.3626,-112.2267
"Martinez Lake","Arizona","AZ",32.9843,-114.4722
"Mead Ranch","Arizona","AZ",34.3460,-111.1430
"Mesa","Arizona","AZ",33.4015,-111.7178
"Miami","Arizona","AZ",33.3951,-110.8724
"New Kingman-Butler","Arizona","AZ",35.2645,-114.0091
"Nogales","Arizona","AZ",31.3624,-110.9336
"North Fork","Arizona","AZ",33.9965,-109.9593
"Oljato-Monument Valley","Arizona","AZ",36.9867,-110.1910
"Oro Valley","Arizona","AZ",32.4208,-110.9767
"Padre Ranchitos","Arizona","AZ",32.6497,-114.6416
"Page","Arizona","AZ",36.9426,-111.5071
"Paradise Valley","Arizona","AZ",33.5434,-111.9595
"Parker","Arizona","AZ",34.0286,-114.2224
"Patagonia","Arizona","AZ",31.5436,-110.7478
"Payson","Arizona","AZ",34.2433,-111.3195
"Peoria","Arizona","AZ",33.7843,-112.2989
"Phoenix","Arizona","AZ",33.5722,-112.0892
"Pima","Arizona","AZ",32.8886,-109.8437
"Pine Lake","Arizona","AZ",35.0887,-113.8740
"Pinetop Country Club","Arizona","AZ",34.1164,-109.8909
"Pinetop-Lakeside","Arizona","AZ",34.1486,-109.9657
"Pinion Pines","Arizona","AZ",35.1466,-113.9058
"Prescott","Arizona","AZ",34.5849,-112.4473
"Prescott Valley","Arizona","AZ",34.5980,-112.3185
"Quartzsite","Arizona","AZ",33.6675,-114.2171
"Queen Creek","Arizona","AZ",33.2454,-111.6173
"Rainbow City","Arizona","AZ",33.8731,-109.9763
"Rancho Mesa Verde","Arizona","AZ",32.5944,-114.6551
"Rincon Valley","Arizona","AZ",32.1101,-110.6889
"Rock House","Arizona","AZ",33.6318,-110.9456
"Round Valley","Arizona","AZ",34.1877,-111.3017
"Sacate Village","Arizona","AZ",33.1416,-111.9811
"Sacaton Flats Village","Arizona","AZ",33.0559,-111.6590
"Saddlebrooke","Arizona","AZ",32.5576,-110.8740
"Safford","Arizona","AZ",32.8335,-109.6964
"Sahuarita","Arizona","AZ",31.9323,-110.9654
"San Luis","Arizona","AZ",32.4911,-114.7089
"Scenic","Arizona","AZ",36.7930,-114.0151
"Scottsdale","Arizona","AZ",33.6872,-111.8651
"Sedona","Arizona","AZ",34.8581,-111.7941
"Seven Mile","Arizona","AZ",33.7883,-109.9576
"Show Low","Arizona","AZ",34.2671,-110.0384
"Sierra Vista","Arizona","AZ",31.5630,-110.3153
"Sierra Vista Southeast","Arizona","AZ",31.4525,-110.2160
"Six Shooter Canyon","Arizona","AZ",33.3569,-110.7719
"Snowflake","Arizona","AZ",34.5225,-110.0913
"So-Hi","Arizona","AZ",35.2527,-114.1415
"Somerton","Arizona","AZ",32.6007,-114.6994
"South Tucson","Arizona","AZ",32.1955,-110.9692
"Springerville","Arizona","AZ",34.1560,-109.2988
"St. Johns","Arizona","AZ",34.5018,-109.3784
"Star Valley","Arizona","AZ",34.2611,-111.2197
"Stotonic Village","Arizona","AZ",33.1528,-111.8167
"Sunwest","Arizona","AZ",33.6510,-113.4091
"Superior","Arizona","AZ",33.2851,-111.1109
"Surprise","Arizona","AZ",33.6815,-112.4515
"Sweet Water Village","Arizona","AZ",33.1274,-111.8424
"Taylor","Arizona","AZ",34.4393,-110.1018
"Tempe","Arizona","AZ",33.3881,-111.9319
"Thatcher","Arizona","AZ",32.8323,-109.7595
"Tolleson","Arizona","AZ",33.4484,-112.2560
"Tombstone","Arizona","AZ",31.7234,-110.0798
"Tucson","Arizona","AZ",32.1541,-110.8787
"Tumacacori-Carmen","Arizona","AZ",31.5771,-111.0468
"Turkey Creek","Arizona","AZ",33.8011,-109.9461
"Tusayan","Arizona","AZ",35.9549,-112.1202
"Upper Santan Village","Arizona","AZ",33.1152,-111.7419
"Valencia West","Arizona","AZ",32.1355,-111.1123
"Valle Vista","Arizona","AZ",35.4109,-113.8627
"Village of Oak Creek","Arizona","AZ",34.7813,-111.7606
"Wagon Wheel","Arizona","AZ",34.1976,-110.0272
"Wall Lane","Arizona","AZ",32.6573,-114.7105
"Walnut Creek","Arizona","AZ",35.1312,-114.1267
"Wellton","Arizona","AZ",32.6401,-114.2152
"Wellton Hills","Arizona","AZ",32.6231,-114.1453
"Wet Camp Village","Arizona","AZ",33.1413,-111.9004
"Wheatfields","Arizona","AZ",33.4805,-110.8366
"Whitecone","Arizona","AZ",35.6037,-110.0791
"Wickenburg","Arizona","AZ",33.9837,-112.7669
"Willcox","Arizona","AZ",32.2515,-109.8359
"Williams","Arizona","AZ",35.2476,-112.1834
"Winkelman","Arizona","AZ",32.9853,-110.7651
"Winslow","Arizona","AZ",35.0243,-110.7095
"Youngtown","Arizona","AZ",33.5846,-112.3048
"Yuma","Arizona","AZ",32.5995,-114.5491
"Adona","Arkansas","AR",35.0399,-92.8992
"Alexander","Arkansas","AR",34.6185,-92.4512
"Alicia","Arkansas","AR",35.8929,-91.0835
"Allport","Arkansas","AR",34.5399,-91.7839
"Alma","Arkansas","AR",35.4919,-94.2165
"Almyra","Arkansas","AR",34.4057,-91.4108
"Alpena","Arkansas","AR",36.2897,-93.3037
"Altheimer","Arkansas","AR",34.3241,-91.8481
"Altus","Arkansas","AR",35.4468,-93.7644
"Amagon","Arkansas","AR",35.5631,-91.1093
"Amity","Arkansas","AR",34.2662,-93.4634
"Anthonyville","Arkansas","AR",35.0398,-90.3403
"Antoine","Arkansas","AR",34.0346,-93.4226
"Arkadelphia","Arkansas","AR",34.1253,-93.0729
"Arkansas City","Arkansas","AR",33.6089,-91.2048
"Ash Flat","Arkansas","AR",36.2365,-91.6067
"Ashdown","Arkansas","AR",33.6746,-94.1265
"Atkins","Arkansas","AR",35.2414,-92.9465
"Aubrey","Arkansas","AR",34.7197,-90.8975
"Augusta","Arkansas","AR",35.2865,-91.3614
"Austin","Arkansas","AR",35.0058,-91.9895
"Avoca","Arkansas","AR",36.3980,-94.0710
"Bald Knob","Arkansas","AR",35.3123,-91.5709
"Banks","Arkansas","AR",33.5758,-92.2671
"Barling","Arkansas","AR",35.3284,-94.2791
"Bassett","Arkansas","AR",35.5356,-90.1294
"Batesville","Arkansas","AR",35.7687,-91.6227
"Bauxite","Arkansas","AR",34.5602,-92.4989
"Bay","Arkansas","AR",35.7456,-90.5546
"Bearden","Arkansas","AR",33.7276,-92.6187
"Beaver","Arkansas","AR",36.4752,-93.7728
"Beebe","Arkansas","AR",35.0713,-91.8998
"Beedeville","Arkansas","AR",35.4292,-91.1107
"Bella Vista","Arkansas","AR",36.4667,-94.2707
"Bellefonte","Arkansas","AR",36.1998,-93.0470
"Belleville","Arkansas","AR",35.0915,-93.4458
"Ben Lomond","Arkansas","AR",33.8335,-94.1177
"Benton","Arkansas","AR",34.5776,-92.5713
"Bentonville","Arkansas","AR",36.3547,-94.2305
"Bergman","Arkansas","AR",36.3128,-93.0115
"Berryville","Arkansas","AR",36.3710,-93.5704
"Big Flat","Arkansas","AR",36.0056,-92.4066
"Bigelow","Arkansas","AR",34.9975,-92.6315
"Biggers","Arkansas","AR",36.3319,-90.8052
"Birdsong","Arkansas","AR",35.4610,-90.2598
"Black Oak","Arkansas","AR",35.8365,-90.3676
"Black Rock","Arkansas","AR",36.1070,-91.1074
"Black Springs","Arkansas","AR",34.4607,-93.7123
"Blevins","Arkansas","AR",33.8716,-93.5778
"Blue Eye","Arkansas","AR",36.4966,-93.3977
"Blue Mountain","Arkansas","AR",35.1311,-93.7162
"Bluff City","Arkansas","AR",33.7224,-93.1316
"Blytheville","Arkansas","AR",35.9321,-89.9051
"Bodcaw","Arkansas","AR",33.5607,-93.4013
"Bonanza","Arkansas","AR",35.2335,-94.4167
"Bono","Arkansas","AR",35.9111,-90.8009
"Booneville","Arkansas","AR",35.1392,-93.9178
"Bradford","Arkansas","AR",35.4220,-91.4552
"Bradley","Arkansas","AR",33.0993,-93.6569
"Branch","Arkansas","AR",35.3075,-93.9557
"Briarcliff","Arkansas","AR",36.2720,-92.2821
"Brinkley","Arkansas","AR",34.8900,-91.1902
"Brookland","Arkansas","AR",35.8991,-90.5767
"Bryant","Arkansas","AR",34.6152,-92.4914
"Buckner","Arkansas","AR",33.3572,-93.4358
"Bull Shoals","Arkansas","AR",36.3748,-92.5902
"Burdette","Arkansas","AR",35.8152,-89.9467
"Cabot","Arkansas","AR",34.9766,-92.0274
"Caddo Valley","Arkansas","AR",34.1898,-93.0679
"Caldwell","Arkansas","AR",35.0788,-90.8135
"Cale","Arkansas","AR",33.6278,-93.2350
"Calico Rock","Arkansas","AR",36.1401,-92.1341
"Calion","Arkansas","AR",33.3287,-92.5402
"Camden","Arkansas","AR",33.5672,-92.8467
"Cammack Village","Arkansas","AR",34.7808,-92.3449
"Campbell Station","Arkansas","AR",35.6678,-91.2538
"Caraway","Arkansas","AR",35.7597,-90.3222
"Carlisle","Arkansas","AR",34.7947,-91.7361
"Carthage","Arkansas","AR",34.0726,-92.5553
"Casa","Arkansas","AR",35.0253,-93.0448
"Cash","Arkansas","AR",35.8013,-90.9315
"Caulksville","Arkansas","AR",35.3017,-93.8680
"Cave City","Arkansas","AR",35.9481,-91.5468
"Cave Springs","Arkansas","AR",36.2701,-94.2227
"Cedarville","Arkansas","AR",35.5830,-94.3615
"Centerton","Arkansas","AR",36.3566,-94.2971
"Central City","Arkansas","AR",35.3300,-94.2347
"Charleston","Arkansas","AR",35.2948,-94.0484
"Cherokee Village","Arkansas","AR",36.2959,-91.5696
"Cherry Valley","Arkansas","AR",35.4028,-90.7536
"Chester","Arkansas","AR",35.6778,-94.1778
"Chidester","Arkansas","AR",33.7020,-93.0238
"Clarendon","Arkansas","AR",34.6936,-91.3062
"Clarkedale","Arkansas","AR",35.2971,-90.2103
"Clarksville","Arkansas","AR",35.4570,-93.4803
"Clinton","Arkansas","AR",35.5798,-92.4543
"Coal Hill","Arkansas","AR",35.4375,-93.6647
"Colt","Arkansas","AR",35.1329,-90.8129
"Concord","Arkansas","AR",35.6623,-91.8507
"Conway","Arkansas","AR",35.0753,-92.4692
"Corinth","Arkansas","AR",35.0693,-93.4235
"Corning","Arkansas","AR",36.4134,-90.5839
"Cotter","Arkansas","AR",36.2819,-92.5212
"Cotton Plant","Arkansas","AR",35.0059,-91.2520
"Cove","Arkansas","AR",34.4366,-94.4161
"Coy","Arkansas","AR",34.5405,-91.8713
"Crawfordsville","Arkansas","AR",35.2267,-90.3241
"Crossett","Arkansas","AR",33.1280,-91.9631
"Cushman","Arkansas","AR",35.8658,-91.7782
"Daisy","Arkansas","AR",34.2349,-93.7405
"Damascus","Arkansas","AR",35.3671,-92.4108
"Danville","Arkansas","AR",35.0529,-93.3902
"Dardanelle","Arkansas","AR",35.2263,-93.1649
"Datto","Arkansas","AR",36.3925,-90.7285
"De Queen","Arkansas","AR",34.0426,-94.3420
"De Valls Bluff","Arkansas","AR",34.7861,-91.4608
"Decatur","Arkansas","AR",36.3402,-94.4578
"Delaplaine","Arkansas","AR",36.2304,-90.7256
"Delight","Arkansas","AR",34.0301,-93.5072
"Dell","Arkansas","AR",35.8572,-90.0341
"Denning","Arkansas","AR",35.4252,-93.7568
"Dermott","Arkansas","AR",33.5271,-91.4323
"Des Arc","Arkansas","AR",34.9776,-91.5067
"DeWitt","Arkansas","AR",34.2874,-91.3383
"Diamond City","Arkansas","AR",36.4574,-92.9129
"Diaz","Arkansas","AR",35.6478,-91.2620
"Dierks","Arkansas","AR",34.1200,-94.0173
"Donaldson","Arkansas","AR",34.2350,-92.9195
"Dover","Arkansas","AR",35.3910,-93.1143
"Dumas","Arkansas","AR",33.8834,-91.4857
"Dyer","Arkansas","AR",35.4944,-94.1388
"Dyess","Arkansas","AR",35.5893,-90.2133
"Earle","Arkansas","AR",35.2734,-90.4642
"East Camden","Arkansas","AR",33.6084,-92.7443
"Edmondson","Arkansas","AR",35.1050,-90.3054
"Egypt","Arkansas","AR",35.8677,-90.9459
"El Dorado","Arkansas","AR",33.2184,-92.6640
"Elaine","Arkansas","AR",34.3087,-90.8533
"Elkins","Arkansas","AR",36.0173,-94.0252
"Elm Springs","Arkansas","AR",36.2068,-94.2382
"Emerson","Arkansas","AR",33.0973,-93.1960
"Emmet","Arkansas","AR",33.7227,-93.4658
"England","Arkansas","AR",34.5454,-91.9675
"Enola","Arkansas","AR",35.1959,-92.2066
"Etowah","Arkansas","AR",35.7225,-90.2321
"Eudora","Arkansas","AR",33.1190,-91.2640
"Eureka Springs","Arkansas","AR",36.4105,-93.7450
"Evening Shade","Arkansas","AR",36.0700,-91.6218
"Everton","Arkansas","AR",36.1542,-92.9096
"Fairfield Bay","Arkansas","AR",35.6050,-92.2659
"Fargo","Arkansas","AR",34.9537,-91.1764
"Farmington","Arkansas","AR",36.0370,-94.2537
"Fayetteville","Arkansas","AR",36.0714,-94.1661
"Felsenthal","Arkansas","AR",33.0588,-92.1533
"Fifty-Six","Arkansas","AR",35.9621,-92.2301
"Fisher","Arkansas","AR",35.4915,-90.9725
"Flippin","Arkansas","AR",36.2773,-92.5935
"Fordyce","Arkansas","AR",33.8182,-92.4174
"Foreman","Arkansas","AR",33.7198,-94.3979
"Forrest City","Arkansas","AR",35.0135,-90.7931
"Fort Smith","Arkansas","AR",35.3495,-94.3695
"Fouke","Arkansas","AR",33.2622,-93.8852
"Fountain Hill","Arkansas","AR",33.3575,-91.8511
"Fountain Lake","Arkansas","AR",34.6099,-92.9197
"Fourche","Arkansas","AR",34.9933,-92.6189
"Franklin","Arkansas","AR",36.1727,-91.7697
"Fredonia","Arkansas","AR",34.8194,-91.4101
"Friendship","Arkansas","AR",34.2243,-93.0037
"Fulton","Arkansas","AR",33.6126,-93.8138
"Garfield","Arkansas","AR",36.4555,-93.9757
"Garland","Arkansas","AR",33.3609,-93.7142
"Garner","Arkansas","AR",35.1421,-91.7805
"Gassville","Arkansas","AR",36.2849,-92.4869
"Gateway","Arkansas","AR",36.4854,-93.9365
"Gentry","Arkansas","AR",36.2571,-94.4908
"Georgetown","Arkansas","AR",35.1267,-91.4539
"Gilbert","Arkansas","AR",35.9905,-92.7166
"Gillett","Arkansas","AR",34.1193,-91.3789
"Gillham","Arkansas","AR",34.1686,-94.3145
"Gilmore","Arkansas","AR",35.4131,-90.2973
"Glenwood","Arkansas","AR",34.3278,-93.5308
"Goshen","Arkansas","AR",36.1044,-94.0033
"Gosnell","Arkansas","AR",35.9644,-89.9721
"Gould","Arkansas","AR",33.9872,-91.5641
"Grady","Arkansas","AR",34.0787,-91.6976
"Grannis","Arkansas","AR",34.2398,-94.3220
"Gravette","Arkansas","AR",36.4291,-94.3712
"Green Forest","Arkansas","AR",36.3347,-93.4310
"Greenbrier","Arkansas","AR",35.2289,-92.3836
"Greenland","Arkansas","AR",35.9963,-94.1900
"Greenway","Arkansas","AR",36.3405,-90.2221
"Greenwood","Arkansas","AR",35.2134,-94.2408
"Greers Ferry","Arkansas","AR",35.5674,-92.1688
"Griffithville","Arkansas","AR",35.1231,-91.6449
"Grubbs","Arkansas","AR",35.6540,-91.0755
"Guion","Arkansas","AR",35.9269,-91.9389
"Gum Springs","Arkansas","AR",34.0639,-93.0957
"Gurdon","Arkansas","AR",33.9154,-93.1545
"Guy","Arkansas","AR",35.3273,-92.3367
"Hackett","Arkansas","AR",35.1877,-94.4106
"Hamburg","Arkansas","AR",33.2248,-91.7972
